TOT_TRXN_AM,TOT_TRXN_CNT,EFFECTIVE.RISK,Activity.Risk,HR.AM,LRF.AM,PASS.THROUGH,TRUSTED.PAIR,RUN.DATE,Overall_risk,Customer ID
28130.49358,11,1,5,26794.8822,1335.611376,N,N,2/28/2019,Low Risk,1666
15819.56468,40,1,1,14716.89569,1102.668989,Y,N,2/28/2019,High Risk,3052
19842.87765,46,1,5,19229.85993,613.0177235,Y,N,2/28/2019,High Risk,1060
25541.97397,11,5,5,25031.88923,510.0847434,Y,N,2/28/2019,High Risk,4639
20764.09185,5,9,5,19182.17028,1581.921574,N,N,2/28/2019,High Risk,3078
14205.34158,38,9,9,12712.40936,1492.932218,Y,Y,2/28/2019,Low Risk,6315
24347.23312,9,5,9,23431.40856,915.8245638,Y,Y,2/28/2019,Low Risk,3518
23373.50521,15,1,9,22081.78292,1291.722294,N,N,2/28/2019,Low Risk,8482
13899.41616,37,1,1,13383.66514,515.7510188,Y,Y,2/28/2019,High Risk,5913
18343.55919,21,5,5,17689.92733,653.6318598,Y,N,2/28/2019,High Risk,9527
15467.21483,12,5,5,14207.29543,1259.919405,N,N,2/28/2019,High Risk,4874
15448.43895,10,5,5,14791.84322,656.5957285,N,Y,2/28/2019,Low Risk,7839
18195.7048,47,9,5,17668.4838,527.2209973,Y,N,2/28/2019,Low Risk,5224
12518.10957,8,9,1,11791.21135,726.8982246,Y,N,2/28/2019,Low Risk,3766
26204.49804,33,1,9,24716.16249,1488.335549,Y,Y,2/28/2019,High Risk,7849
18577.74527,50,1,5,17119.25831,1458.486965,Y,Y,2/28/2019,High Risk,1288
21568.53741,25,1,1,21052.29731,516.2401037,Y,Y,2/28/2019,Low Risk,7224
15594.16911,24,1,5,14661.55037,932.6187364,Y,N,2/28/2019,High Risk,5827
28190.23905,32,5,1,26947.64355,1242.595497,N,N,2/28/2019,Low Risk,8679
19841.69054,32,5,9,18583.76294,1257.927602,N,Y,2/28/2019,Low Risk,2619
23886.22392,3,1,9,22577.87726,1308.346665,Y,N,2/28/2019,High Risk,5535
27546.74507,49,9,5,26582.05597,964.6891032,N,Y,2/28/2019,High Risk,2424
10881.55697,26,9,1,9774.265876,1107.291094,Y,N,2/28/2019,Low Risk,3611
29816.43166,23,5,1,28229.76238,1586.66928,N,Y,2/28/2019,High Risk,8048
29844.95932,2,1,5,28556.91719,1288.04213,Y,N,2/28/2019,Low Risk,3485
27914.70774,6,9,1,26316.71389,1597.993846,N,Y,2/28/2019,Low Risk,1268
26817.4857,3,1,5,26091.71176,725.7739431,Y,Y,2/28/2019,Low Risk,1947
29099.55262,18,1,1,28075.64759,1023.905027,N,Y,2/28/2019,Low Risk,5160
28805.1267,9,5,5,27259.4253,1545.7014,Y,N,2/28/2019,Low Risk,1545
11209.82569,27,5,9,9984.59486,1225.23083,N,Y,2/28/2019,Low Risk,4832
12982.49602,8,1,5,11542.72769,1439.768335,N,N,2/28/2019,High Risk,4120
25494.51489,20,1,1,23895.58218,1598.932713,Y,N,2/28/2019,High Risk,2264
28790.45586,35,5,5,27523.91303,1266.542828,N,N,2/28/2019,Low Risk,5727
16001.34943,35,5,5,14636.40789,1364.941538,N,N,2/28/2019,High Risk,3324
12616.56387,32,9,5,11706.69049,909.8733784,Y,Y,2/28/2019,High Risk,2788
18695.6324,3,1,5,17839.73751,855.8948935,N,N,2/28/2019,Low Risk,5637
25060.63818,50,1,9,24304.81032,755.8278645,Y,N,2/28/2019,Low Risk,8881
23102.48385,10,1,9,21634.07376,1468.41009,Y,N,2/28/2019,Low Risk,6826
28745.72328,8,9,9,27223.07978,1522.643498,Y,Y,2/28/2019,High Risk,6869
14883.47477,45,1,9,14309.75228,573.7224911,N,N,2/28/2019,Low Risk,1894
12091.91316,4,5,1,10640.21608,1451.697077,Y,Y,2/28/2019,Low Risk,7433
15436.13997,22,5,1,14572.70888,863.4310942,N,Y,2/28/2019,High Risk,4625
12799.45057,21,9,1,11465.91955,1333.531022,Y,N,2/28/2019,High Risk,9009
25371.14247,21,9,1,24027.76908,1343.373394,N,N,2/28/2019,Low Risk,3700
18539.3072,46,1,1,17151.6633,1387.643903,N,N,2/28/2019,Low Risk,7678
16920.85927,11,5,1,15940.49997,980.3593018,Y,Y,2/28/2019,Low Risk,7414
25489.88827,14,5,9,24222.5082,1267.380067,Y,N,2/28/2019,Low Risk,4395
11368.27764,10,1,5,10694.01711,674.260532,N,N,2/28/2019,Low Risk,3962
23284.2106,26,1,5,22070.97998,1213.230617,N,N,2/28/2019,High Risk,8363
15780.76886,44,1,1,14402.58864,1378.180217,N,Y,2/28/2019,Low Risk,2105
27413.38715,23,1,1,26170.38773,1242.999424,N,N,2/28/2019,Low Risk,3558
29813.19088,17,9,9,28855.3568,957.8340787,Y,Y,2/28/2019,High Risk,2403
13807.36883,7,1,9,12961.04222,846.3266093,Y,N,2/28/2019,Low Risk,3276
16946.05222,48,1,1,15757.8749,1188.177316,Y,N,2/28/2019,Low Risk,2517
26804.11343,46,5,1,25226.2316,1577.881826,N,Y,2/28/2019,Low Risk,6480
11213.78651,2,5,5,9704.143018,1509.643492,Y,N,2/28/2019,Low Risk,8505
11998.20575,43,1,5,11028.80358,969.4021711,Y,N,2/28/2019,Low Risk,2944
25663.50735,14,9,1,24902.51403,760.9933229,Y,Y,2/28/2019,Low Risk,6888
16205.62769,49,5,1,14935.60106,1270.026634,N,N,2/28/2019,Low Risk,6690
18554.93811,16,5,1,17006.41445,1548.523658,Y,N,2/28/2019,Low Risk,1749
29205.95864,23,1,1,28443.89181,762.0668334,Y,Y,2/28/2019,Low Risk,5485
14106.18899,39,9,9,13213.00979,893.1791974,N,N,2/28/2019,Low Risk,2793
16252.82034,35,1,1,14857.96749,1394.852849,N,Y,2/28/2019,Low Risk,1694
17483.25339,41,1,5,16692.22161,791.0317793,N,N,2/28/2019,Low Risk,1095
29616.39183,30,9,9,29001.67326,614.7185739,Y,N,2/28/2019,High Risk,8994
20300.3739,24,1,9,18934.25559,1366.118308,N,Y,2/28/2019,Low Risk,6308
17534.009,6,5,5,16476.33896,1057.670045,N,N,2/28/2019,Low Risk,5163
20673.52725,49,5,9,19892.14237,781.3848783,N,N,2/28/2019,Low Risk,2196
18769.47475,42,5,9,17575.04993,1194.424817,Y,Y,2/28/2019,Low Risk,6387
13334.91233,10,9,9,12347.39854,987.5137941,N,N,2/28/2019,Low Risk,8393
28381.97677,43,9,1,26801.1855,1580.791268,N,N,2/28/2019,Low Risk,7995
11153.26057,28,5,1,9664.313371,1488.947199,Y,Y,2/28/2019,Low Risk,6791
22551.3191,16,1,5,21679.50081,871.8182881,N,Y,2/28/2019,Low Risk,9574
20842.49245,33,9,9,19887.05807,955.4343849,N,N,2/28/2019,Low Risk,4302
24508.99647,1,5,1,23693.27709,815.7193821,N,N,2/28/2019,Low Risk,8745
22655.24664,36,1,5,21135.21948,1520.02716,N,Y,2/28/2019,Low Risk,8759
11647.66331,24,9,5,10274.16559,1373.497722,Y,N,2/28/2019,Low Risk,6545
16795.23647,28,1,9,15492.21974,1303.016731,N,N,2/28/2019,Low Risk,8593
21343.27853,23,5,9,19789.40029,1553.878236,Y,N,2/28/2019,Low Risk,6245
14745.15095,9,1,1,14165.58187,579.5690782,Y,N,2/28/2019,High Risk,9365
19884.00974,38,9,1,19297.09795,586.9117851,Y,N,2/28/2019,High Risk,9153
27658.67712,47,9,1,26676.03464,982.6424833,N,Y,2/28/2019,Low Risk,6509
27580.35336,31,9,1,26589.98685,990.3665124,Y,Y,2/28/2019,Low Risk,2079
11590.23136,18,9,5,10019.56327,1570.668087,N,Y,2/28/2019,Low Risk,8070
14256.76511,28,1,5,13391.63445,865.130661,N,Y,2/28/2019,High Risk,7240
21223.21099,42,9,9,20690.76816,532.4428314,N,N,2/28/2019,Low Risk,9468
25622.65354,3,1,5,25058.79333,563.8602117,N,N,2/28/2019,High Risk,1587
18158.18483,17,1,5,17195.44301,962.7418173,Y,Y,2/28/2019,Low Risk,9827
23469.7109,16,1,9,22900.86432,568.8465781,N,N,2/28/2019,Low Risk,9496
25210.5301,46,5,1,24493.41938,717.1107159,N,N,2/28/2019,Low Risk,4144
12243.05951,28,5,1,11248.96891,994.0905999,N,Y,2/28/2019,Low Risk,8436
23109.74249,14,5,1,22342.75898,766.9835053,N,N,2/28/2019,High Risk,1043
14038.78311,18,5,1,13192.33932,846.4437911,Y,Y,2/28/2019,Low Risk,9711
24517.32305,49,5,1,22986.52922,1530.79383,N,N,2/28/2019,Low Risk,8986
22380.73754,35,5,9,21094.49267,1286.244875,Y,Y,2/28/2019,Low Risk,2209
28443.33654,13,5,9,27795.54184,647.7947003,Y,Y,2/28/2019,Low Risk,3057
13731.0706,1,5,9,12181.13157,1549.939029,Y,Y,2/28/2019,High Risk,7298
28642.51066,20,1,1,27781.07709,861.4335676,Y,Y,2/28/2019,High Risk,6270
26547.05065,38,1,9,25220.32504,1326.725615,Y,N,2/28/2019,High Risk,5640
27682.61108,30,5,5,26461.7052,1220.905883,N,N,2/28/2019,Low Risk,2454
27417.98789,40,9,9,25856.13916,1561.848729,N,Y,2/28/2019,Low Risk,1326
26199.54124,32,1,1,24935.61356,1263.927678,N,Y,2/28/2019,Low Risk,4676
11029.87763,41,9,9,9982.375114,1047.502516,Y,N,2/28/2019,Low Risk,4546
16782.84764,30,9,5,16083.15464,699.6930036,N,N,2/28/2019,Low Risk,9582
18416.73429,36,1,9,17904.13927,512.5950188,N,N,2/28/2019,Low Risk,2511
22555.39233,47,1,9,21583.40428,971.9880483,N,N,2/28/2019,Low Risk,4368
17748.70626,15,1,9,16173.85849,1574.847767,N,N,2/28/2019,Low Risk,7950
12064.77792,15,5,5,10784.9243,1279.853624,Y,Y,2/28/2019,High Risk,4946
27016.49508,36,9,5,26354.7695,661.7255764,Y,Y,2/28/2019,Low Risk,8549
25399.91852,20,9,5,23855.30744,1544.611078,Y,N,2/28/2019,Low Risk,7312
27690.04564,40,9,1,27024.18022,665.8654174,N,N,2/28/2019,Low Risk,8625
25370.32226,36,5,5,24294.0047,1076.31756,Y,Y,2/28/2019,High Risk,2456
14182.40601,17,5,9,13047.65448,1134.75153,N,N,2/28/2019,Low Risk,5480
21408.53235,9,9,9,20748.4638,660.0685479,Y,Y,2/28/2019,Low Risk,3652
16124.88088,7,9,9,15294.67033,830.2105483,N,N,2/28/2019,Low Risk,9314
15670.47197,7,9,1,14404.60127,1265.870703,N,N,2/28/2019,Low Risk,5221
27717.2128,42,9,5,26456.94092,1260.271885,Y,Y,2/28/2019,High Risk,9517
18180.57828,12,5,5,17314.8074,865.7708823,N,Y,2/28/2019,Low Risk,2852
22371.94218,31,1,1,21390.99441,980.9477711,N,Y,2/28/2019,High Risk,1438
16483.22759,36,5,9,15813.42289,669.8047039,N,Y,2/28/2019,Low Risk,3083
29245.51653,10,1,9,27865.95187,1379.56466,N,N,2/28/2019,High Risk,3053
13311.13917,42,1,9,12017.33545,1293.803721,Y,Y,2/28/2019,Low Risk,9823
23903.07052,40,1,5,22603.63099,1299.439529,Y,Y,2/28/2019,Low Risk,1834
24108.84175,28,5,5,23052.40229,1056.439461,Y,N,2/28/2019,Low Risk,5140
19979.68799,10,5,9,19048.32041,931.3675768,Y,Y,2/28/2019,Low Risk,3488
13955.15038,31,9,5,12744.92414,1210.226242,N,N,2/28/2019,Low Risk,7875
13625.68731,4,1,9,12359.75267,1265.934643,Y,Y,2/28/2019,Low Risk,8125
17512.87291,36,9,5,16620.95722,891.9156924,Y,Y,2/28/2019,Low Risk,9698
14270.14372,47,5,5,13751.67086,518.472857,N,Y,2/28/2019,Low Risk,1938
14436.95994,49,5,1,13823.18747,613.7724725,Y,N,2/28/2019,High Risk,5877
25706.66407,13,1,1,25088.26214,618.4019316,N,N,2/28/2019,Low Risk,5929
25466.66547,33,1,9,24923.86532,542.8001513,N,Y,2/28/2019,Low Risk,2160
12043.71352,3,9,9,11193.15706,850.5564612,Y,Y,2/28/2019,High Risk,3010
26521.933,17,9,9,25966.31955,555.613453,Y,Y,2/28/2019,Low Risk,9549
15281.54802,25,9,9,14600.68566,680.8623632,Y,N,2/28/2019,High Risk,3599
27719.98542,12,5,9,26281.32938,1438.656041,Y,Y,2/28/2019,Low Risk,2023
12896.55133,42,5,5,11612.88313,1283.668201,N,N,2/28/2019,High Risk,2948
21779.84958,10,5,1,21098.53691,681.3126699,Y,Y,2/28/2019,Low Risk,9610
26919.0614,43,9,9,25777.08722,1141.974181,Y,N,2/28/2019,High Risk,3182
19089.99943,48,9,1,18342.05544,747.9439874,N,N,2/28/2019,High Risk,2290
13347.71063,47,9,5,12704.65345,643.0571784,N,Y,2/28/2019,High Risk,1985
13723.95475,14,5,5,12965.88349,758.0712636,N,N,2/28/2019,Low Risk,6570
24363.74912,50,5,9,22936.69432,1427.054799,N,N,2/28/2019,High Risk,1216
29556.70789,37,5,5,28427.35606,1129.35183,Y,Y,2/28/2019,Low Risk,5195
27093.4925,21,9,1,25794.57613,1298.916373,Y,N,2/28/2019,Low Risk,1813
15269.15042,38,1,5,14425.22864,843.9217752,Y,N,2/28/2019,Low Risk,9430
29960.66618,37,5,1,28592.67205,1367.99413,N,N,2/28/2019,Low Risk,9154
15333.40411,3,1,5,14374.16049,959.2436224,N,Y,2/28/2019,Low Risk,5179
26070.04247,36,5,9,24757.68476,1312.357713,N,Y,2/28/2019,Low Risk,1339
22620.09825,26,5,5,21547.01859,1073.079658,N,N,2/28/2019,Low Risk,2833
26227.94076,12,1,1,24922.5284,1305.412362,N,Y,2/28/2019,High Risk,6920
28948.08685,38,9,5,27734.28395,1213.802904,N,N,2/28/2019,Low Risk,6747
23403.66434,20,5,5,22151.62507,1252.039272,N,N,2/28/2019,Low Risk,1793
27224.31897,4,1,1,25870.74164,1353.577329,Y,Y,2/28/2019,Low Risk,7009
28099.60964,21,1,5,27039.52844,1060.0812,N,Y,2/28/2019,Low Risk,3524
21423.31747,18,1,1,19981.82161,1441.49586,Y,Y,2/28/2019,Low Risk,8951
14903.42193,48,1,5,14300.97275,602.4491827,Y,N,2/28/2019,Low Risk,2189
23254.2875,10,5,1,22232.00513,1022.282369,Y,N,2/28/2019,Low Risk,4380
28572.55369,33,9,9,27305.93979,1266.613899,Y,Y,2/28/2019,Low Risk,4600
13433.34845,18,5,5,12205.57902,1227.769435,N,Y,2/28/2019,Low Risk,9226
27642.79806,40,1,5,26894.84705,747.9510129,Y,Y,2/28/2019,High Risk,4318
17638.44724,28,1,1,16636.78432,1001.662924,Y,N,2/28/2019,High Risk,5486
19903.71716,36,9,1,18983.70162,920.0155361,N,Y,2/28/2019,Low Risk,4568
13586.20338,77,5,1,0,13586.20338,Y,N,3/31/2019,High Risk,6089
25411.8701,81,5,9,0,25411.8701,Y,Y,3/31/2019,Low Risk,7688
22694.47825,78,1,1,0,22694.47825,N,Y,3/31/2019,High Risk,3295
11298.03509,67,5,9,0,11298.03509,Y,Y,3/31/2019,High Risk,1557
22696.89272,91,5,5,0,22696.89272,Y,N,3/31/2019,Low Risk,3131
25044.90321,87,1,9,0,25044.90321,Y,N,3/31/2019,Low Risk,9004
14359.35492,73,1,9,0,14359.35492,N,N,3/31/2019,High Risk,1963
29070.87802,69,5,5,0,29070.87802,N,Y,3/31/2019,High Risk,3518
12534.15508,68,9,1,0,12534.15508,Y,N,3/31/2019,Low Risk,2887
19385.10795,97,9,9,0,19385.10795,N,Y,3/31/2019,High Risk,5298
27538.56995,80,9,9,0,27538.56995,N,N,3/31/2019,Low Risk,1584
24797.75326,73,9,1,0,24797.75326,Y,N,3/31/2019,Low Risk,9363
15720.54187,79,1,1,0,15720.54187,Y,Y,3/31/2019,Low Risk,3757
19230.31501,92,9,5,0,19230.31501,N,Y,3/31/2019,Low Risk,9625
29515.60371,70,9,5,0,29515.60371,Y,N,3/31/2019,Low Risk,4697
20797.57955,58,5,1,0,20797.57955,Y,Y,3/31/2019,Low Risk,1396
13304.9613,78,9,1,0,13304.9613,N,Y,3/31/2019,High Risk,1739
28028.56072,55,9,5,0,28028.56072,N,N,3/31/2019,Low Risk,5577
23909.00746,85,5,5,0,23909.00746,N,Y,3/31/2019,Low Risk,3087
26825.38758,58,1,1,0,26825.38758,N,N,3/31/2019,Low Risk,6907
26107.0182,93,9,1,0,26107.0182,Y,Y,3/31/2019,Low Risk,1407
25460.34849,93,5,5,0,25460.34849,N,Y,3/31/2019,High Risk,2409
21680.9963,75,9,1,0,21680.9963,N,N,3/31/2019,Low Risk,6557
12507.83152,67,9,9,0,12507.83152,N,N,3/31/2019,Low Risk,6242
20005.90607,61,5,1,0,20005.90607,N,N,3/31/2019,Low Risk,1841
10707.39292,71,9,9,0,10707.39292,N,N,3/31/2019,Low Risk,2517
87539.78192,64,1,9,0,87539.78192,Y,Y,3/31/2019,High Risk,3026
72381.79818,57,1,1,0,72381.79818,N,Y,3/31/2019,High Risk,3217
95928.97601,54,9,5,0,95928.97601,N,Y,3/31/2019,High Risk,3023
71700.09663,50,9,5,0,71700.09663,N,N,3/31/2019,Low Risk,6806
50130.23508,87,1,9,0,50130.23508,Y,Y,3/31/2019,High Risk,8893
51381.8559,87,9,9,0,51381.8559,Y,N,3/31/2019,Low Risk,6613
67728.26326,52,1,9,0,67728.26326,Y,N,3/31/2019,Low Risk,5328
97386.18144,95,9,1,0,97386.18144,Y,N,3/31/2019,Low Risk,3925
79310.07792,62,5,5,0,79310.07792,Y,N,3/31/2019,Low Risk,9376
31577.98862,56,9,5,0,31577.98862,Y,Y,3/31/2019,Low Risk,3115
50627.53711,70,9,5,0,50627.53711,Y,Y,3/31/2019,High Risk,6716
54802.84587,52,5,1,0,54802.84587,Y,Y,3/31/2019,Low Risk,2904
69497.59405,78,5,5,0,69497.59405,N,N,3/31/2019,Low Risk,2072
73914.32845,60,5,9,0,73914.32845,N,N,3/31/2019,Low Risk,2416
72188.90332,63,9,1,0,72188.90332,Y,N,3/31/2019,Low Risk,9805
94655.93508,92,9,9,0,94655.93508,N,N,3/31/2019,Low Risk,2316
63972.117,52,9,1,0,63972.117,N,N,3/31/2019,Low Risk,7316
52854.5596,86,9,5,0,52854.5596,Y,Y,3/31/2019,Low Risk,4442
46661.74252,73,5,5,0,46661.74252,N,N,3/31/2019,Low Risk,7900
48279.77519,51,5,9,0,48279.77519,Y,Y,3/31/2019,Low Risk,8683
92584.11188,52,5,5,0,92584.11188,Y,N,3/31/2019,Low Risk,5369
82566.9198,81,5,9,0,82566.9198,Y,Y,3/31/2019,Low Risk,8548
43589.28332,67,9,5,0,43589.28332,N,Y,3/31/2019,Low Risk,3741
95429.97051,73,5,9,0,95429.97051,N,Y,3/31/2019,High Risk,3501
81846.88113,75,9,9,0,81846.88113,Y,N,3/31/2019,Low Risk,1498
84484.57352,83,1,1,0,84484.57352,Y,Y,3/31/2019,Low Risk,8787
96895.16126,59,5,1,0,96895.16126,N,N,3/31/2019,Low Risk,6425
49526.07363,99,1,1,0,49526.07363,Y,N,3/31/2019,Low Risk,1505
93842.15685,62,5,1,0,93842.15685,Y,Y,3/31/2019,High Risk,1632
86591.41032,75,1,1,0,86591.41032,N,Y,3/31/2019,High Risk,1187
69457.84999,100,1,9,0,69457.84999,N,N,3/31/2019,Low Risk,6923
73705.57261,99,1,9,0,73705.57261,N,N,3/31/2019,Low Risk,4820
88605.45969,100,9,5,0,88605.45969,N,N,3/31/2019,High Risk,8172
64184.36335,57,9,5,0,64184.36335,Y,Y,3/31/2019,Low Risk,3418
35057.33215,83,1,9,0,35057.33215,N,N,3/31/2019,Low Risk,9715
68647.72012,59,9,5,0,68647.72012,Y,N,3/31/2019,Low Risk,9283
49942.07035,93,1,9,0,49942.07035,N,Y,3/31/2019,High Risk,4106
63042.72999,50,9,5,0,63042.72999,N,N,3/31/2019,Low Risk,9499
46865.32316,65,9,9,0,46865.32316,N,N,3/31/2019,Low Risk,8966
76663.82475,79,5,5,0,76663.82475,N,N,3/31/2019,Low Risk,6010
49084.06893,71,9,5,0,49084.06893,Y,N,3/31/2019,Low Risk,7186
68583.18879,61,9,9,0,68583.18879,N,N,3/31/2019,High Risk,7712
59674.3481,61,9,5,0,59674.3481,N,N,3/31/2019,Low Risk,3559
37821.30168,69,5,1,0,37821.30168,N,Y,3/31/2019,Low Risk,7829
51619.02879,70,1,1,0,51619.02879,N,Y,3/31/2019,Low Risk,8783
83024.3347,77,1,1,0,83024.3347,Y,Y,3/31/2019,High Risk,9868
91895.50734,67,1,5,0,91895.50734,N,Y,3/31/2019,High Risk,7514
49720.6674,67,9,5,0,49720.6674,Y,N,3/31/2019,Low Risk,5095
46853.50587,70,9,1,0,46853.50587,Y,N,3/31/2019,Low Risk,4532
89135.89025,82,9,9,0,89135.89025,N,N,3/31/2019,Low Risk,7214
82490.46235,77,1,9,0,82490.46235,N,N,3/31/2019,Low Risk,7089
82338.71788,84,9,1,0,82338.71788,Y,Y,3/31/2019,Low Risk,9455
53291.07786,78,5,5,0,53291.07786,Y,N,3/31/2019,Low Risk,9379
70895.30994,81,1,1,0,70895.30994,N,N,3/31/2019,High Risk,3310
41378.72115,80,1,1,0,41378.72115,Y,N,3/31/2019,Low Risk,5329
40611.8234,74,1,1,0,40611.8234,Y,N,3/31/2019,Low Risk,6416
56015.99255,82,5,9,0,56015.99255,N,Y,3/31/2019,Low Risk,1625
63462.66276,89,5,9,0,63462.66276,N,N,3/31/2019,High Risk,9806
32669.60785,92,9,1,0,32669.60785,Y,Y,3/31/2019,High Risk,8712
60558.33394,67,5,1,0,60558.33394,Y,Y,3/31/2019,Low Risk,8215
73199.2777,76,1,9,0,73199.2777,Y,N,3/31/2019,Low Risk,6870
85175.87334,50,5,1,0,85175.87334,Y,N,3/31/2019,Low Risk,2597
82245.71865,78,5,1,0,82245.71865,Y,Y,3/31/2019,High Risk,9205
87424.17831,77,9,5,0,87424.17831,Y,N,3/31/2019,High Risk,6060
67242.1246,93,5,9,0,67242.1246,N,N,3/31/2019,Low Risk,4335
40576.70345,62,5,9,0,40576.70345,N,N,3/31/2019,Low Risk,1816
29907.87066,50,1,1,29907.87066,0,N,Y,3/31/2019,Low Risk,5597
13200.46331,21,5,5,13200.46331,0,N,Y,3/31/2019,Low Risk,2176
14306.41686,31,5,5,14306.41686,0,Y,Y,3/31/2019,Low Risk,3581
26091.03769,7,9,5,26091.03769,0,Y,N,3/31/2019,Low Risk,4146
26775.77353,45,5,5,26775.77353,0,N,N,3/31/2019,Low Risk,1019
20613.17791,20,5,1,20613.17791,0,N,Y,3/31/2019,Low Risk,5958
18242.55259,43,9,1,18242.55259,0,Y,Y,3/31/2019,Low Risk,9263
11579.04964,1,5,5,11579.04964,0,N,N,3/31/2019,High Risk,6340
20660.95302,17,5,5,20660.95302,0,N,N,3/31/2019,Low Risk,7404
25743.96569,35,9,9,25743.96569,0,Y,Y,3/31/2019,Low Risk,1651
22010.42532,19,1,1,22010.42532,0,N,N,3/31/2019,Low Risk,3358
29246.86251,7,5,1,29246.86251,0,N,Y,3/31/2019,Low Risk,2389
23594.11578,40,9,9,23594.11578,0,N,Y,3/31/2019,Low Risk,2516
22319.35707,41,5,1,22319.35707,0,Y,N,3/31/2019,Low Risk,1605
24463.70883,18,9,1,24463.70883,0,N,N,3/31/2019,Low Risk,9066
10488.9633,6,1,1,10488.9633,0,N,Y,3/31/2019,Low Risk,6792
14483.1928,21,9,9,14483.1928,0,Y,Y,3/31/2019,Low Risk,9123
10377.66051,24,9,1,10377.66051,0,Y,Y,3/31/2019,Low Risk,2670
10102.85796,22,9,9,10102.85796,0,N,N,3/31/2019,Low Risk,5323
28670.17991,35,1,9,28670.17991,0,N,Y,3/31/2019,Low Risk,2973
28333.51464,16,1,5,28333.51464,0,Y,N,3/31/2019,Low Risk,6071
20911.63383,48,9,9,20911.63383,0,Y,N,3/31/2019,Low Risk,4190
22456.35665,43,5,5,22456.35665,0,Y,Y,3/31/2019,High Risk,3836
23498.57224,28,9,5,23498.57224,0,Y,Y,3/31/2019,Low Risk,6563
10075.32574,49,1,5,10075.32574,0,N,N,3/31/2019,Low Risk,3876
23869.45348,19,5,1,23869.45348,0,N,N,3/31/2019,High Risk,5026
17256.92978,49,9,1,17256.92978,0,Y,N,3/31/2019,Low Risk,1419
18157.4615,31,9,1,18157.4615,0,Y,Y,3/31/2019,Low Risk,2360
13576.43959,22,9,5,13576.43959,0,N,Y,3/31/2019,Low Risk,9270
26637.49027,38,5,9,26637.49027,0,N,N,3/31/2019,Low Risk,7005
15779.70895,11,1,5,15779.70895,0,N,Y,3/31/2019,Low Risk,5671
17332.39879,24,5,5,17332.39879,0,Y,Y,3/31/2019,High Risk,9523
17001.14944,12,5,5,17001.14944,0,Y,N,3/31/2019,High Risk,9580
17440.08231,29,9,9,17440.08231,0,N,N,3/31/2019,High Risk,4111
12052.47603,25,5,5,12052.47603,0,Y,Y,3/31/2019,Low Risk,9903
17435.76574,5,1,1,17435.76574,0,Y,N,3/31/2019,High Risk,9094
13294.90706,21,9,5,13294.90706,0,Y,N,3/31/2019,Low Risk,6983
26491.5772,10,5,1,26491.5772,0,N,N,3/31/2019,Low Risk,9479
21561.74157,20,1,5,21561.74157,0,Y,Y,3/31/2019,Low Risk,6734
24006.78613,30,9,5,24006.78613,0,N,Y,3/31/2019,Low Risk,1152
11767.67847,43,9,5,11767.67847,0,N,N,3/31/2019,Low Risk,2112
22035.33535,40,5,5,22035.33535,0,N,Y,3/31/2019,Low Risk,3478
22702.08493,15,9,5,22702.08493,0,Y,Y,3/31/2019,High Risk,9510
22886.68338,35,9,9,22886.68338,0,Y,Y,3/31/2019,Low Risk,4723
27387.8675,40,9,5,27387.8675,0,N,N,3/31/2019,Low Risk,6003
29707.66371,11,1,1,29707.66371,0,N,Y,3/31/2019,High Risk,5452
22746.91071,6,9,9,22746.91071,0,N,Y,3/31/2019,Low Risk,1549
21148.43374,32,1,5,21148.43374,0,N,Y,3/31/2019,Low Risk,6688
15568.08718,42,9,9,15568.08718,0,N,N,3/31/2019,Low Risk,2338
25046.27382,4,5,1,25046.27382,0,N,Y,3/31/2019,Low Risk,6616
29773.8269,8,9,5,29773.8269,0,Y,Y,3/31/2019,Low Risk,2115
15623.22614,12,1,9,15623.22614,0,Y,N,3/31/2019,Low Risk,1034
29944.69941,22,5,9,29944.69941,0,Y,N,3/31/2019,High Risk,7245
19806.45595,1,5,1,19806.45595,0,Y,Y,3/31/2019,Low Risk,4810
19406.90932,48,9,5,19406.90932,0,N,N,3/31/2019,Low Risk,8058
29031.32414,44,9,5,29031.32414,0,N,Y,3/31/2019,Low Risk,6926
15930.30207,48,9,9,15930.30207,0,Y,Y,3/31/2019,Low Risk,6718
28455.31698,26,5,1,28455.31698,0,N,N,3/31/2019,Low Risk,6366
28477.3123,45,1,1,28477.3123,0,N,Y,3/31/2019,Low Risk,9305
23931.79707,19,1,1,23931.79707,0,N,N,3/31/2019,Low Risk,2931
28234.87951,42,1,1,28234.87951,0,Y,Y,3/31/2019,Low Risk,5428
18093.85678,34,9,9,18093.85678,0,Y,N,3/31/2019,Low Risk,6279
27624.79757,40,9,1,27624.79757,0,N,N,3/31/2019,Low Risk,1567
20311.16943,17,5,9,20311.16943,0,N,N,3/31/2019,High Risk,5260
17440.43065,20,5,1,17440.43065,0,N,Y,3/31/2019,Low Risk,5187
12403.80206,46,5,9,12403.80206,0,Y,Y,3/31/2019,Low Risk,5427
25650.65397,14,5,1,25650.65397,0,N,N,3/31/2019,Low Risk,7828
22415.9563,2,1,9,22415.9563,0,N,Y,3/31/2019,High Risk,6414
22031.69038,44,5,9,22031.69038,0,Y,N,3/31/2019,High Risk,3602
20712.48241,11,9,5,20712.48241,0,N,N,3/31/2019,High Risk,8700
